326418706	ACC	0.8391677	9.657013	1.3491327
326418716	ACC	0.8583213	9.65821	1.3323733
326418726	ACC	0.90021986	9.67018	1.3239936
326418736	ACC	0.92057055	9.654618	1.377863
326418746	ACC	0.94451255	9.67018	1.3563153
326418756	ACC	0.94331545	9.667787	1.401805
326418766	ACC	0.92057055	9.664195	1.3850456
326418776	ACC	0.92775315	9.648633	1.4077905
326418786	ACC	0.8678981	9.66659	1.4053963
326418796	ACC	0.7721301	9.647436	1.4209588
326418806	ACC	0.7278373	9.654618	1.4975731
326418816	ACC	0.736217	9.683349	1.5035586
326418826	ACC	0.6991069	9.691729	1.4820108
326418836	ACC	0.7350199	9.67018	1.5406688
326418846	ACC	0.82240826	9.64983	1.5047557
326418856	ACC	0.90021986	9.657013	1.5394717
326418866	ACC	1.0319009	9.631873	1.567005
326418876	ACC	1.0714053	9.586384	1.5825673
326418886	ACC	1.0450691	9.593566	1.5490485
326418896	ACC	1.0187328	9.615114	1.4676456
326418906	ACC	0.9540894	9.623494	1.3910311
326418916	ACC	0.93014735	9.593566	1.3742718
326418926	ACC	0.89423436	9.609129	1.30484
326418936	ACC	0.92895025	9.615114	1.3012487
326418946	ACC	0.9756372	9.588778	1.2545617
326418956	ACC	1.0283096	9.583989	1.2797008
326418966	ACC	1.067814	9.580399	1.3383588
326418976	ACC	1.1013328	9.583989	1.376666
326418986	ACC	1.0618285	9.593566	1.3958195
326418996	ACC	1.0534488	9.617508	1.411382
326419006	ACC	1.0103531	9.622296	1.3575124
326419016	ACC	0.9648633	9.619903	1.316811
326419026	ACC	0.94211835	9.603143	1.3263878
326419036	ACC	0.92655605	9.619903	1.3371617
326419046	ACC	0.8834604	9.606734	1.3215994
326419056	ACC	0.8523358	9.617508	1.2785037
326419066	ACC	0.8870517	9.619903	1.4161704
326419076	ACC	0.90500826	9.627085	1.4257472
326419086	ACC	0.91937345	9.65821	1.3982137
326419096	ACC	0.8834604	9.652225	1.3826514
326419106	ACC	0.8451532	9.676167	1.4149733
326419116	ACC	0.8595184	9.674969	1.508347
326419126	ACC	0.89184016	9.67018	1.5370775
326419136	ACC	0.90141696	9.665392	1.4784195
326419146	ACC	0.91219085	9.655815	1.484405
326419156	ACC	0.90740246	9.639056	1.4652514
326419166	ACC	0.90500826	9.616311	1.3670892
326419176	ACC	0.90620536	9.611523	1.3694834
326419186	ACC	0.91219085	9.615114	1.3503298
326419196	ACC	0.91219085	9.585187	1.2665327
326419206	ACC	0.90261406	9.601946	1.2641385
326419216	ACC	0.93972415	9.606734	1.2210429
326419226	ACC	0.92296475	9.637859	1.2641385
326419236	ACC	0.9600749	9.653421	1.2892777
326419246	ACC	0.961272	9.64983	1.3479356
326419256	ACC	0.92296475	9.64983	1.3934253
326419266	ACC	0.9564836	9.654618	1.4149733
326419276	ACC	0.90620536	9.660604	1.4257472
326419286	ACC	0.91937345	9.655815	1.4041992
326419296	ACC	0.89184016	9.661801	1.3611037
326419306	ACC	0.8571242	9.67856	1.352724
326419316	ACC	0.78888947	9.677363	1.2904748
326419326	ACC	0.79248077	9.680955	1.3431472
326419336	ACC	0.770933	9.651027	1.4041992
326419346	ACC	0.8535329	9.630676	1.3862427
326419356	ACC	0.8738836	9.631873	1.4161704
326419366	ACC	0.92535895	9.600749	1.4879963
326419376	ACC	0.9828198	9.595961	1.4532804
326419386	ACC	1.0007763	9.592369	1.4041992
326419396	ACC	0.9804256	9.589975	1.3132197
326419406	ACC	0.93732995	9.603143	1.2808979
326419416	ACC	0.9528923	9.657013	1.2725182
326419426	ACC	0.9636662	9.654618	1.3503298
326419436	ACC	0.9840169	9.642648	1.3227965
326419445	ACC	0.9876082	9.648633	1.365892
326419456	ACC	0.9935937	9.624691	1.34195
326419466	ACC	0.9564836	9.601946	1.3251907
326419476	ACC	0.89902276	9.599552	1.3754689
326419486	ACC	0.91099375	9.588778	1.3551182
326419496	ACC	0.89662856	9.592369	1.3742718
326419506	ACC	0.92655605	9.607931	1.3455414
326419516	ACC	0.94930094	9.652225	1.2797008
326419526	ACC	0.90261406	9.662998	1.328782
326419536	ACC	0.89782566	9.665392	1.3275849
326419546	ACC	0.93493575	9.68694	1.3515269
326419556	ACC	0.94451255	9.683349	1.4197617
326419566	ACC	0.961272	9.623494	1.4257472
326419576	ACC	0.9816227	9.61272	1.4664485
326419586	ACC	0.9888053	9.598354	1.4341269
326419596	ACC	0.90979666	9.603143	1.4221559
326419606	ACC	0.830788	9.615114	1.4449008
326419616	ACC	0.7529764	9.628283	1.3982137
326419626	ACC	0.748188	9.654618	1.365892
326419636	ACC	0.7733272	9.671378	1.3359646
326419646	ACC	0.8331822	9.655815	1.3503298
326419656	ACC	0.8882488	9.635465	1.3551182
326419666	ACC	0.8870517	9.598354	1.3263878
326419676	ACC	0.9696517	9.591172	1.30484
326419686	ACC	0.9792285	9.598354	1.3634979
326419696	ACC	0.9756372	9.595961	1.3982137
326419706	ACC	1.0199299	9.570822	1.3515269
326419716	ACC	1.0402806	9.583989	1.3970166
326419726	ACC	0.9792285	9.578004	1.376666
326419736	ACC	0.9588778	9.580399	1.3192052
326419746	ACC	0.9768343	9.61272	1.2593501
326419756	ACC	0.94690675	9.624691	1.2868834
326419766	ACC	0.94331545	9.665392	1.3335704
326419776	ACC	0.8702923	9.65821	1.2641385
326419786	ACC	0.7757214	9.652225	1.271321
326419796	ACC	0.80684596	9.629479	1.2916719
326419806	ACC	0.82599956	9.603143	1.3970166
326419816	ACC	0.92057055	9.600749	1.4915876
326419826	ACC	0.93014735	9.604341	1.5298948
326419836	ACC	0.973243	9.627085	1.4867992
326419846	ACC	0.9564836	9.64983	1.472434
326419856	ACC	0.9744401	9.659407	1.4269443
326419866	ACC	0.92775315	9.674969	1.4760253
326419876	ACC	0.8870517	9.664195	1.4137762
326419886	ACC	0.79966336	9.655815	1.4329298
326419896	ACC	0.7517793	9.659407	1.4460979
326419906	ACC	0.7721301	9.64983	1.3934253
326419916	ACC	0.7661445	9.629479	1.3431472
326419926	ACC	0.79367787	9.636662	1.3718776
326419936	ACC	0.8475474	9.630676	1.3239936
326419946	ACC	0.8738836	9.640253	1.283292
326419956	ACC	0.8798691	9.643845	1.3347675
326419966	ACC	0.8619126	9.655815	1.353921
326419976	ACC	0.8379706	9.631873	1.3694834
326419986	ACC	0.80325466	9.629479	1.3036429
326419996	ACC	0.79487497	9.652225	1.283292
326420006	ACC	0.80086046	9.66659	1.3132197
326420016	ACC	0.7577648	9.646238	1.2509704
326420026	ACC	0.7697359	9.664195	1.2916719
326420036	ACC	0.7625532	9.691729	1.2844892
326420046	ACC	0.78769237	9.692925	1.3239936
326420056	ACC	0.79607207	9.685743	1.3383588
326420066	ACC	0.82599956	9.652225	1.3323733
326420076	ACC	0.8726865	9.630676	1.3503298
326420086	ACC	0.92895025	9.5971575	1.3874398
326420096	ACC	0.93613285	9.598354	1.423353
326420106	ACC	0.9552865	9.592369	1.352724
326420116	ACC	0.90500826	9.568427	1.3874398
326420126	ACC	0.8451532	9.579201	1.3120226
326420136	ACC	0.80445176	9.578004	1.2401965
326420146	ACC	0.7793127	9.595961	1.1911154
326420156	ACC	0.7505822	9.64145	1.1695676
326420166	ACC	0.7218518	9.655815	1.3227965
326420176	ACC	0.7410054	9.660604	1.3575124
326420186	ACC	0.8475474	9.647436	1.401805
326420196	ACC	0.92176765	9.631873	1.4173675
326420206	ACC	0.985214	9.627085	1.352724
326420216	ACC	0.94690675	9.605537	1.2749124
326420226	ACC	0.90261406	9.61272	1.292869
326420236	ACC	0.8559271	9.629479	1.2797008
326420246	ACC	0.7793127	9.648633	1.2605472
326420256	ACC	0.70509243	9.648633	1.2497733
326420266	ACC	0.62967503	9.647436	1.2066777
326420276	ACC	0.5770026	9.664195	1.3108255
326420286	ACC	0.5793968	9.677363	1.3491327
326420296	ACC	0.6368576	9.673772	1.3946224
326420306	ACC	0.7074866	9.664195	1.4221559
326420316	ACC	0.80205756	9.637859	1.3467385
326420326	ACC	0.8319851	9.616311	1.3563153
326420336	ACC	0.8834604	9.616311	1.42455
326420346	ACC	0.8882488	9.601946	1.4101849
326420356	ACC	0.81043726	9.601946	1.3479356
326420366	ACC	0.7410054	9.635465	1.3299791
326420376	ACC	0.641646	9.623494	1.3455414
326420386	ACC	0.63206923	9.629479	1.4030021
326420396	ACC	0.6859388	9.64145	1.4460979
326420406	ACC	0.736217	9.625888	1.4065934
326420416	ACC	0.80924016	9.583989	1.459266
326420426	ACC	0.90381116	9.56723	1.4652514
326420436	ACC	0.9576807	9.560047	1.4867992
326420446	ACC	0.9564836	9.519346	1.4556746
326420456	ACC	0.9504981	9.514558	1.4891934
326420466	ACC	0.93852705	9.522937	1.4879963
326420476	ACC	0.94570965	9.524135	1.4161704
326420486	ACC	0.9648633	9.527725	1.3623008
326420496	ACC	0.997185	9.514558	1.3599066
326420506	ACC	0.90261406	9.532514	1.282095
326420516	ACC	0.748188	9.544485	1.1324574
326420526	ACC	0.61770403	9.583989	1.0498575
326420536	ACC	0.5243302	9.615114	1.0199299
326420546	ACC	0.45609543	9.65821	1.0474633
326420556	ACC	0.44771573	9.6845455	1.1097125
326420566	ACC	0.47285482	9.651027	1.1264719
326420576	ACC	0.521936	9.661801	1.2497733
326420586	ACC	0.5386954	9.61272	1.2378023
326420596	ACC	0.61052144	9.576807	1.2749124
326420606	ACC	0.6715736	9.574412	1.2785037
326420616	ACC	0.5542577	9.566033	1.1528081
326420626	ACC	0.44651863	9.595961	1.0989386
326420636	ACC	0.29807812	9.646238	1.0139444
326420646	ACC	0.1604115	9.701305	0.9708488
326420656	ACC	0.077811554	9.730036	0.9648633
326420666	ACC	0.089782566	9.728839	1.0079589
326420676	ACC	0.15322891	9.726444	1.0965444
326420686	ACC	0.20590134	9.703699	1.1348516
326420696	ACC	0.32800564	9.667787	1.2234371
326420706	ACC	0.33997664	9.611523	1.3263878
326420716	ACC	0.2777274	9.588778	1.2282255
326420726	ACC	0.1352724	9.605537	1.1121067
326420736	ACC	0.050278235	9.642648	1.067814
326420746	ACC	-0.062249243	9.674969	1.0031705
326420756	ACC	-0.095768064	9.697714	0.997185
326420766	ACC	-0.051475335	9.710882	1.0893618
326420776	ACC	0.06584055	9.718064	1.1911154
326420786	ACC	0.21068975	9.689334	1.3611037
326420796	ACC	0.33758244	9.642648	1.4616601
326420806	ACC	0.4237737	9.595961	1.4101849
326420816	ACC	0.39504328	9.569624	1.3251907
326420826	ACC	0.23942018	9.580399	1.0414777
326420836	ACC	0.02873042	9.560047	0.7793127
326420846	ACC	-0.110133275	9.581595	0.6631939
326420856	ACC	-0.15562311	9.566033	0.6512229
326420866	ACC	-0.17956513	9.561244	0.6811504
326420876	ACC	-0.08140286	9.52174	0.78050977
326420886	ACC	-0.07062895	9.533711	0.94092125
326420896	ACC	-0.094570965	9.540894	1.0031705
326420906	ACC	-0.15682021	9.534908	0.9804256
326420916	ACC	-0.30166942	9.583989	0.8415619
326420926	ACC	-0.48243165	9.613917	0.7290344
326420936	ACC	-0.5614403	9.629479	0.50038815
326420946	ACC	-0.59495914	9.633071	0.45010993
326420956	ACC	-0.49559975	9.603143	0.4441244
326420966	ACC	-0.41299978	9.557653	0.50637364
326420976	ACC	-0.34356794	9.5013895	0.61171854
326420986	ACC	-0.34237084	9.469068	0.61171854
326420996	ACC	-0.39624038	9.490616	0.60932434
326421006	ACC	-0.47165772	9.506178	0.59376204
326421016	ACC	-0.60214174	9.546879	0.6811504
326421026	ACC	-0.7170634	9.572019	0.6679823
326421036	ACC	-0.8367735	9.592369	0.7170634
326421046	ACC	-0.9684546	9.629479	0.7793127
326421056	ACC	-1.0749966	9.648633	0.79487497
326421066	ACC	-1.1480197	9.690532	0.7410054
326421076	ACC	-1.2018893	9.685743	0.7769185
326421086	ACC	-1.234211	9.690532	0.89662856
326421096	ACC	-1.2138603	9.667787	0.8643068
326421106	ACC	-1.2006922	9.651027	0.8619126
326421116	ACC	-1.4437037	9.582792	0.91099375
326421126	ACC	-2.694674	9.317036	-0.22266077
326421136	ACC	-1.7046716	10.439917	0.45968673
326421146	ACC	-2.4624364	9.996989	1.0271125
326421156	ACC	-2.3116016	10.139444	1.3000516
326421166	ACC	-2.0638018	10.1621895	1.2389994
326421176	ACC	-1.9752164	10.011354	1.1288661
326421186	ACC	-1.8770541	9.933543	1.0690111
326421196	ACC	-1.7190368	9.847352	0.93852705
326421206	ACC	-1.5933412	9.745598	0.93732995
326421216	ACC	-1.4580688	9.660604	0.82240826
326421226	ACC	-1.3359646	9.589975	0.82360536
326421236	ACC	-1.3192052	9.537302	0.7338228
326421246	ACC	-1.2378023	9.510966	0.7026982
326421256	ACC	-1.2162545	9.52174	0.5434838
326421266	ACC	-1.0809821	9.446322	0.18794483
326421276	ACC	-0.9840169	9.455899	-0.25498247
326421285	ACC	-0.8738836	9.495404	-0.2657564
326421296	ACC	-0.6667852	9.448717	0.035913024
326421305	ACC	-0.6751649	9.352949	0.25139117
326421316	ACC	-0.8295909	9.459491	0.4141969
326421325	ACC	-1.055843	9.64145	0.33159694
326421335	ACC	-1.3634979	9.750386	0.2633622
326421346	ACC	-1.5502456	9.799467	0.2825158
326421355	ACC	-1.6711528	9.848549	0.34117374
326421365	ACC	-1.6053122	9.813833	0.4441244
326421375	ACC	-1.4209588	9.755175	0.48602295
326421385	ACC	-1.1959038	9.629479	0.45010993
326421395	ACC	-1.0271125	9.582792	0.4141969
326421405	ACC	-0.9911995	9.595961	0.40581718
326421415	ACC	-0.9959879	9.587581	0.30645782
326421425	ACC	-1.0785879	9.617508	0.25258827
326421436	ACC	-1.1025299	9.64983	0.32680854
326421446	ACC	-1.1264719	9.634268	0.37229836
326421456	ACC	-1.1180922	9.640253	0.34117374
326421465	ACC	-1.1312603	9.679757	0.49679685
326421476	ACC	-1.1432313	9.720459	0.58777654
326421486	ACC	-1.1779473	9.744401	0.5494693
326421495	ACC	-1.1791444	9.767146	0.5363012
326421505	ACC	-1.1599907	9.740809	0.50876784
326421515	ACC	-1.0869676	9.66659	0.5554548
326421525	ACC	-0.9840169	9.623494	0.59136784
326421536	ACC	-0.90021986	9.580399	0.6380547
326421545	ACC	-0.82240826	9.510966	0.62249243
326421555	ACC	-0.7541735	9.428367	0.50397944
326421566	ACC	-0.6799533	9.437943	0.36032736
326421575	ACC	-0.58538234	9.460688	0.2621651
326421586	ACC	-0.545878	9.454702	0.24181437
326421595	ACC	-0.59735334	9.496601	0.38187516
326421606	ACC	-0.61890113	9.579201	0.61052144
326421616	ACC	-0.6655881	9.627085	0.676362
326421626	ACC	-0.6428431	9.640253	0.78529817
326421635	ACC	-0.5746084	9.606734	0.8511387
326421646	ACC	-0.58657944	9.54209	0.85473
326421656	ACC	-0.7134721	9.527725	0.7565677
326421666	ACC	-0.8714894	9.566033	0.6739678
326421676	ACC	-1.0761937	9.615114	0.59974754
326421686	ACC	-1.258153	9.668983	0.45250413
326421695	ACC	-1.3132197	9.7324295	0.34356794
326421705	ACC	-1.30484	9.768343	0.39504328
326421716	ACC	-1.1623849	9.762358	0.3890578
326421725	ACC	-1.0402806	9.712079	0.46088383
326421735	ACC	-0.9947908	9.715671	0.5542577
326421745	ACC	-0.9911995	9.661801	0.7721301
326421755	ACC	-0.9816227	9.64145	0.82360536
326421766	ACC	-1.0127473	9.692925	0.93373865
326421776	ACC	-1.1109096	9.720459	1.0031705
326421785	ACC	-1.1623849	9.66659	0.9636662
326421795	ACC	-1.2665327	9.838972	1.0726024
326421805	ACC	-1.3838485	10.031705	1.2366052
326421815	ACC	-1.3359646	10.168175	1.0498575
326421825	ACC	-1.3192052	10.151415	0.8559271
326421835	ACC	-1.3970166	10.024523	0.5315128
326421845	ACC	-1.2641385	10.00896	0.2896984
326421855	ACC	-1.1851299	9.994595	0.04189853
326421866	ACC	-1.1839328	9.94312	-0.094570965
326421876	ACC	-1.0905589	9.883265	-0.025139118
326421885	ACC	-0.81163436	9.799467	0.21188685
326421895	ACC	-0.545878	9.6845455	0.41299978
326421906	ACC	-0.33997664	9.588778	0.59974754
326421916	ACC	-0.1316811	9.556456	0.7290344
326421926	ACC	-0.0047884034	9.540894	0.8475474
326421936	ACC	0.09816227	9.5492735	0.93732995
326421946	ACC	0.19393034	9.543288	0.90141696
326421956	ACC	0.25617957	9.524135	0.91697925
326421966	ACC	0.37469256	9.487024	1.043872
326421976	ACC	0.37349546	9.334992	1.0761937
326421986	ACC	0.50038815	9.345766	1.2198458
326421996	ACC	0.5638345	9.376891	1.2354081
326422006	ACC	0.545878	9.368511	1.2665327
326422016	ACC	0.59855044	9.384073	1.2318168
326422026	ACC	0.62368953	9.392453	1.2150574
326422036	ACC	0.79726917	9.325416	1.1791444
326422046	ACC	1.0498575	9.348161	1.258153
326422056	ACC	1.0941502	9.289502	1.3467385
326422066	ACC	0.9588778	9.332599	1.2401965
326422076	ACC	0.6991069	9.440337	1.0905589
326422086	ACC	0.47405192	9.552865	1.0019734
326422096	ACC	0.33997664	9.616311	0.82121116
326422106	ACC	0.29448682	9.685743	0.81283146
326422116	ACC	0.2837129	9.781511	0.7218518
326422126	ACC	0.260968	9.680955	0.6919243
326422136	ACC	0.29807812	9.601946	0.79008657
326422146	ACC	0.260968	9.595961	0.866701
326422156	ACC	0.1316811	9.616311	0.79008657
326422166	ACC	0.061052144	9.730036	0.7230489
326422176	ACC	-0.050278235	9.775525	0.80684596
326422186	ACC	-0.020350715	9.810242	0.91458505
326422196	ACC	0.022744916	9.901221	0.92775315
326422206	ACC	0.0035913025	9.870096	0.91219085
326422216	ACC	0.007182605	9.7863	0.8834604
326422226	ACC	0.074220255	9.765948	0.81283146
326422236	ACC	0.17597382	9.716867	0.8451532
326422246	ACC	0.22266077	9.677363	0.80325466
326422256	ACC	0.21547815	9.672575	0.8487445
326422266	ACC	0.25019407	9.664195	0.8738836
326422276	ACC	0.22385786	9.682152	0.8702923
326422286	ACC	0.19033903	9.692925	0.8391677
326422296	ACC	0.16400282	9.688137	0.8690952
326422306	ACC	0.14604631	9.672575	0.82719666
326422316	ACC	0.20111294	9.659407	0.81402856
326422326	ACC	0.25977087	9.636662	0.79248077
326422336	ACC	0.2777274	9.616311	0.7206547
326422346	ACC	0.320823	9.583989	0.7062895
326422356	ACC	0.40821138	9.611523	0.6967127
326422366	ACC	0.4237737	9.615114	0.7110779
326422376	ACC	0.4201824	9.645041	0.7769185
326422386	ACC	0.40102878	9.697714	0.79726917
326422396	ACC	0.34356794	9.6845455	0.81043726
326422406	ACC	0.30286652	9.731233	0.8798691
326422416	ACC	0.2669535	9.77792	1.0402806
326422426	ACC	0.22505496	9.770737	1.1947067
326422436	ACC	0.15322891	9.768343	1.1336545
326422446	ACC	0.17357962	9.7719345	1.0702082
326422456	ACC	0.20829555	9.765948	1.0295067
326422466	ACC	0.20949265	9.715671	0.9576807
326422476	ACC	0.22385786	9.696517	0.90500826
326422486	ACC	0.25139117	9.651027	0.8355764
326422496	ACC	0.29807812	9.633071	0.80804306
326422506	ACC	0.272939	9.613917	0.78170687
326422516	ACC	0.30406362	9.648633	0.7445967
326422526	ACC	0.28491	9.67018	0.78649527
326422536	ACC	0.25019407	9.690532	0.82001406
326422546	ACC	0.20350714	9.727641	0.8499416
326422556	ACC	0.18674773	9.753978	0.8738836
326422566	ACC	0.14844051	9.776723	0.866701
326422576	ACC	0.142455	9.751583	0.91578215
326422586	ACC	0.12928689	9.736021	0.89423436
326422596	ACC	0.17357962	9.719262	0.8702923
326422606	ACC	0.21428105	9.701305	0.8738836
326422616	ACC	0.2657564	9.662998	0.830788
326422626	ACC	0.35075054	9.634268	0.6919243
326422636	ACC	0.40581718	9.586384	0.48243165
326422646	ACC	0.4261679	9.578004	0.4309563
326422656	ACC	0.50637364	9.561244	0.47405192
326422666	ACC	0.5710171	9.53012	0.45370123
326422676	ACC	0.521936	9.508572	0.4333505
326422686	ACC	0.46926352	9.560047	0.50517654
326422696	ACC	0.33997664	9.587581	0.6667852
326422706	ACC	0.22146365	9.595961	0.8451532
326422716	ACC	0.08020575	9.67018	0.9947908
326422726	ACC	0.017956512	9.734824	1.0929531
326422736	ACC	-0.015562311	9.775525	1.0223241
326422746	ACC	-0.09816227	9.8042555	1.0498575
326422756	ACC	-0.17717093	9.856929	0.9684546
326422766	ACC	-0.23223756	9.8677025	1.0127473
326422776	ACC	-0.22984336	9.88925	1.0726024
326422787	ACC	-0.21428105	9.860519	1.0342951
326422796	ACC	-0.20231004	9.838972	1.091756
326422807	ACC	-0.19273324	9.824607	1.1587936
326422816	ACC	-0.24779987	9.799467	1.1875241
326422825	ACC	-0.31124622	9.799467	1.1695676
326422836	ACC	-0.35913026	9.817424	1.1384429
326422846	ACC	-0.33877954	9.810242	1.1444284
326422856	ACC	-0.25139117	9.79827	1.1204864
326422866	ACC	-0.18076223	9.782708	1.1360487
326422876	ACC	-0.11851298	9.738416	0.9840169
326422886	ACC	-0.06943185	9.727641	0.82001406
326422895	ACC	-0.034715924	9.731233	0.79846627
326422905	ACC	0.04189853	9.737218	0.78410107
326422916	ACC	-0.0047884034	9.791088	0.81043726
326422926	ACC	0.08259996	9.755175	0.7302315
326422936	ACC	0.1412579	9.637859	0.61411273
326422946	ACC	0.22146365	9.635465	0.5614403
326422956	ACC	0.17477672	9.648633	0.39863458
326422966	ACC	0.17477672	9.679757	0.31364042
326422976	ACC	0.260968	9.676167	0.21787235
326422986	ACC	0.32202014	9.698911	0.1592144
326422996	ACC	0.29688102	9.720459	0.107739076
326423006	ACC	0.29688102	9.685743	0.17956513
326423016	ACC	0.4165911	9.610326	0.36272156
326423026	ACC	0.45968673	9.610326	0.40821138
326423036	ACC	0.37588966	9.604341	0.49559975
326423046	ACC	0.32920274	9.581595	0.5662287
326423056	ACC	0.35075054	9.628283	0.7194576
326423066	ACC	0.35793316	9.653421	0.81761986
326423076	ACC	0.34356794	9.673772	0.8511387
326423086	ACC	0.2837129	9.730036	0.7685388
326423096	ACC	0.16879122	9.722853	0.6979098
326423106	ACC	0.08379706	9.767146	0.60333884
326423116	ACC	0.088585466	9.781511	0.5758055
326423126	ACC	0.1436521	9.781511	0.48841715
326423136	ACC	0.1364695	9.7803135	0.40462008
326423146	ACC	0.14724341	9.76116	0.4285621
326423156	ACC	0.19393034	9.718064	0.5231331
326423166	ACC	0.18674773	9.712079	0.5590461
326423176	ACC	0.18914193	9.713276	0.6739678
326423186	ACC	0.17118542	9.701305	0.6847417
326423196	ACC	0.17477672	9.715671	0.7170634
326423206	ACC	0.19153613	9.720459	0.7098808
326423216	ACC	0.19991584	9.714474	0.79248077
326423226	ACC	0.16998832	9.706094	0.80086046
326423236	ACC	0.15682021	9.7479925	0.78529817
326423246	ACC	0.16280572	9.742006	0.81881696
326423256	ACC	0.16998832	9.715671	0.7673417
326423266	ACC	0.20590134	9.722853	0.6775591
326423276	ACC	0.15801731	9.704897	0.6619968
326423286	ACC	0.18794483	9.709685	0.62249243
326423296	ACC	0.15682021	9.707291	0.60453594
326423306	ACC	0.16280572	9.730036	0.6356605
326423316	ACC	0.15322891	9.720459	0.6392518
326423325	ACC	0.20709845	9.716867	0.664391
326423336	ACC	0.23702596	9.716867	0.58418524
326423346	ACC	0.22026655	9.697714	0.58418524
326423356	ACC	0.21428105	9.680955	0.50996494
326423365	ACC	0.22146365	9.683349	0.4165911
326423375	ACC	0.2837129	9.6845455	0.46447513
326423385	ACC	0.2693477	9.668983	0.48003745
326423395	ACC	0.25258827	9.692925	0.58418524
326423406	ACC	0.21787235	9.7240505	0.6895301
326423415	ACC	0.18555063	9.740809	0.6727707
326423425	ACC	0.12210429	9.734824	0.5770026
326423436	ACC	0.10654198	9.762358	0.5722142
326423446	ACC	0.130484	9.746795	0.748188
326423455	ACC	0.19153613	9.750386	0.88944596
326423466	ACC	0.107739076	9.801862	0.93613285
326423476	ACC	0.1316811	9.742006	0.8283938
326423486	ACC	0.06703765	9.763555	0.8595184
326423496	ACC	0.094570965	9.799467	0.93732995
326423506	ACC	0.031124622	9.768343	0.90141696
326423516	ACC	0.047884032	9.799467	0.7745243
326423526	ACC	0.08619126	9.743204	0.7374141
326423536	ACC	0.11611878	9.7958765	0.6392518
326423546	ACC	0.15442601	9.776723	0.6991069
326423556	ACC	0.25139117	9.915586	0.6655881
326423566	ACC	0.110133275	9.77792	0.6931214
326423576	ACC	0.027533319	9.737218	0.7673417
326423586	ACC	0.090979666	9.822212	0.7110779
326423596	ACC	0.12928689	9.799467	0.6799533
326423606	ACC	0.21547815	9.727641	0.59376204
326423616	ACC	0.33877954	9.654618	0.47884035
