1.644337,IMU,0,0
1.660289,IMU,0,0
1.676761,IMU,0,0
1.693327,IMU,0,0
1.710474,IMU,0,0
1.726461,IMU,0,0
1.74303,IMU,0,0
1.759879,IMU,0,0
1.776554,IMU,0,0
1.792728,IMU,0,0
1.809294,IMU,0,0
1.826441,IMU,0,0
1.842451,IMU,0,0
1.859253,IMU,0,0
1.875567,IMU,0,0
1.892134,IMU,0,0
1.908696,IMU,0,0
1.92569,IMU,0,0
1.941831,IMU,0,0
1.958402,IMU,0,0
1.97511,IMU,0,0
1.99214,IMU,0,0
2.008103,IMU,0,0
2.025089,IMU,0,0
2.042029,IMU,0,0
2.05833,IMU,0,0
2.075124,IMU,0,0
2.091147,IMU,0,0
2.107502,IMU,0,0
2.124502,IMU,0,0
2.140643,IMU,0,0
2.157463,IMU,0,0
2.173791,IMU,0,0
2.190719,IMU,0,0
2.207559,IMU,0,0
2.224047,IMU,0,0
2.240333,IMU,0,0
2.257077,IMU,0,0
2.273335,IMU,0,0
2.290456,IMU,0,0
2.306388,IMU,0,0
2.323231,IMU,0,0
2.340413,IMU,0.3333333,0
2.356011,IMU,0.3333333,0
2.373322,IMU,0.9444444,0
2.389902,IMU,1.62037,0
2.406225,IMU,2.183642,0
2.422262,IMU,2.653035,0
2.438909,IMU,2.653035,0
2.455408,IMU,3.044196,0
2.472452,IMU,3.370163,0
2.489059,IMU,3.641802,0
2.505708,IMU,3.868168,0
2.521694,IMU,4.056807,0
2.538233,IMU,4.056807,0
2.555277,IMU,4.214005,0
2.571372,IMU,4.345005,0
2.588182,IMU,4.45417,0
2.605123,IMU,4.545142,0
2.621068,IMU,4.620951,0
2.638644,IMU,4.620951,0
2.654401,IMU,4.684126,0
2.671543,IMU,4.736772,0
2.687327,IMU,4.780643,0
2.704123,IMU,4.817202,0
2.721227,IMU,4.847668,0
2.737057,IMU,4.847668,0
2.753609,IMU,4.873056,0
2.771078,IMU,4.894214,0
2.786728,IMU,4.911844,0
2.803302,IMU,4.926537,0
2.819861,IMU,4.926537,0
2.836427,IMU,4.93878,0
2.852994,IMU,4.948984,0
2.86956,IMU,4.957486,0
2.886128,IMU,4.964571,0
2.902695,IMU,4.970476,0
2.919353,IMU,4.970476,0
2.935827,IMU,4.975396,0
2.952394,IMU,4.979496,0
2.96952,IMU,4.982913,0
2.985627,IMU,4.985761,0
3.002566,IMU,4.988134,0
3.01866,IMU,4.988134,0
3.035235,IMU,4.990112,0
3.052274,IMU,4.99176,0
3.068427,IMU,4.993133,0
3.084927,IMU,4.994277,0
3.101602,IMU,4.995231,0
3.11806,IMU,4.995231,0
3.134627,IMU,4.996026,0
3.151198,IMU,4.996687,0
3.168125,IMU,4.99724,0
3.184327,IMU,4.9977,0
3.200893,IMU,4.998083,0
3.217644,IMU,4.998083,0
3.23463,IMU,4.998402,0
3.250594,IMU,4.998668,0
3.267483,IMU,4.99889,0
3.283742,IMU,4.999075,0
3.300403,IMU,4.999229,0
3.31686,IMU,4.999229,0
3.333428,IMU,4.999357,0
3.350993,IMU,4.999464,0
3.367034,IMU,4.999554,0
3.383128,IMU,4.999628,0
3.40025,IMU,4.99969,0
3.417211,IMU,4.99969,0
3.433196,IMU,4.999741,0
3.449436,IMU,4.999784,0
3.46596,IMU,4.99982,0
3.482527,IMU,4.99985,0
3.499346,IMU,4.99985,0
3.515661,IMU,4.999875,0
3.532228,IMU,4.999895,0
3.548853,IMU,4.999912,0
3.56536,IMU,4.999926,0
3.581927,IMU,4.999938,0
3.598648,IMU,4.999938,0
3.615371,IMU,4.999949,0
3.631631,IMU,4.999957,0
3.648194,IMU,4.999964,0
3.66476,IMU,4.999969,0
3.681328,IMU,4.999974,0
3.698073,IMU,4.999974,0
3.714704,IMU,4.999978,0
3.731027,IMU,4.999982,0
3.7482,IMU,4.999985,0
3.764163,IMU,4.999987,0
3.780727,IMU,4.999989,0
3.797398,IMU,4.999989,0
3.814663,IMU,4.99999,0
3.831018,IMU,4.999992,0
3.847303,IMU,4.999993,0
3.863935,IMU,4.999994,0
3.880211,IMU,4.999995,0
3.896694,IMU,4.999995,0
3.913261,IMU,4.999996,0
3.930028,IMU,4.999996,0
3.946485,IMU,4.999996,0
3.962961,IMU,4.999997,0
3.98013,IMU,4.999997,-2.997003
3.996101,IMU,4.999997,-2.997003
4.01266,IMU,4.999997,-5.994006
4.029344,IMU,4.999994,-8.99101
4.045794,IMU,4.999984,-11.98801
4.06258,IMU,4.999959,-14.98501
4.078927,IMU,4.999959,-14.98501
4.095829,IMU,4.99991,-17.98202
4.112061,IMU,4.999828,-20.97902
4.129459,IMU,4.999699,-23.97602
4.145744,IMU,4.999511,-26.97302
4.161761,IMU,4.999255,-29.97003
4.178643,IMU,4.999255,-29.97003
4.194945,IMU,4.998918,-32.96703
4.211896,IMU,4.998488,-35.96404
4.228241,IMU,4.997958,-38.96104
4.244594,IMU,4.997318,-41.95804
4.261796,IMU,4.996559,-44.95504
4.277728,IMU,4.996559,-44.95504
4.294293,IMU,4.995675,-47.95205
4.311037,IMU,4.994659,-50.94905
4.327427,IMU,4.993505,-53.94605
4.343994,IMU,4.99221,-56.94305
