ACC,749,0.676362,0.8858546,9.716867
ACC,759,0.7266402,0.90381116,9.757569
ACC,769,0.7134721,0.91099375,9.738416
ACC,779,0.7266402,0.90620536,9.665392
ACC,790,0.724246,0.92057055,9.655815
ACC,799,0.7254431,0.90740246,9.706094
ACC,809,0.6895301,0.91697925,9.785102
ACC,819,0.6703765,0.91458505,9.817424
ACC,829,0.6452374,0.90381116,9.725247
ACC,839,0.6799533,0.88944596,9.709685
ACC,849,0.6871359,0.88944596,9.625888
ACC,859,0.7015011,0.90979666,9.633071
ACC,869,0.7134721,0.92895025,9.593566
ACC,879,0.6847417,0.90021986,9.613917
ACC,889,0.6871359,0.8750807,9.712079
ACC,899,0.6631939,0.8810662,9.740809
ACC,909,0.6811504,0.8619126,9.7563715
ACC,919,0.664391,0.8439561,9.743204
ACC,929,0.6500258,0.8690952,9.657013
ACC,939,0.6500258,0.89423436,9.629479
ACC,949,0.6404489,0.91099375,9.720459
ACC,959,0.6679823,0.93014735,9.700109
ACC,969,0.6739678,0.91338795,9.682152
ACC,979,0.6775591,0.90381116,9.706094
ACC,989,0.6727707,0.8882488,9.698911
ACC,999,0.6703765,0.8846575,9.657013
ACC,1009,0.6691794,0.8762778,9.667787
ACC,1019,0.6607997,0.8822633,9.679757
ACC,1029,0.6715736,0.8762778,9.759963
ACC,1039,0.6907272,0.8571242,9.733627
ACC,1049,0.6967127,0.8774749,9.685743
ACC,1059,0.7230489,0.8882488,9.738416
ACC,1069,0.7146692,0.8834604,9.78989
ACC,1079,0.6679823,0.8834604,9.787497
ACC,1089,0.63087213,0.89902276,9.768343
ACC,1099,0.62249243,0.8810662,9.791088
ACC,1109,0.61411273,0.90021986,9.709685
ACC,1119,0.6380547,0.89782566,9.740809
ACC,1129,0.6895301,0.91338795,9.775525
ACC,1139,0.6607997,0.91937345,9.730036
ACC,1149,0.6919243,0.90979666,9.703699
ACC,1159,0.7302315,0.90500826,9.654618
ACC,1169,0.7026982,0.90261406,9.661801
ACC,1179,0.6619968,0.88944596,9.634268
ACC,1189,0.6775591,0.8834604,9.672575
ACC,1199,0.7062895,0.8846575,9.714474
ACC,1209,0.6691794,0.8559271,9.679757
ACC,1219,0.6799533,0.8499416,9.719262
ACC,1229,0.6895301,0.8714894,9.776723
ACC,1239,0.676362,0.8595184,9.811439
ACC,1249,0.6943185,0.8738836,9.774328
ACC,1259,0.676362,0.8702923,9.740809
ACC,1269,0.7026982,0.8678981,9.682152
ACC,1280,0.6991069,0.8846575,9.636662
ACC,1289,0.6703765,0.89064306,9.657013
ACC,1300,0.6919243,0.8655039,9.635465
ACC,1310,0.6871359,0.89902276,9.674969
ACC,1319,0.6607997,0.90261406,9.715671
ACC,1329,0.664391,0.93134445,9.800665
ACC,1339,0.6404489,0.92895025,9.759963
ACC,1349,0.6380547,0.91697925,9.745598
ACC,1359,0.62488663,0.92655605,9.726444
ACC,1369,0.63206923,0.90381116,9.698911
ACC,1379,0.6500258,0.91697925,9.807847
ACC,1389,0.61052144,0.91338795,9.792285
ACC,1399,0.6380547,0.89543146,9.840169
ACC,1409,0.62368953,0.8762778,9.7958765
ACC,1419,0.6332663,0.8487445,9.803059
ACC,1429,0.6715736,0.8499416,9.77792
ACC,1440,0.65242,0.8607155,9.791088
ACC,1449,0.6619968,0.8511387,9.764751
ACC,1459,0.6619968,0.8559271,9.6845455
ACC,1469,0.6619968,0.8619126,9.714474
ACC,1479,0.6392518,0.8379706,9.660604
ACC,1489,0.6476316,0.8403648,9.688137
ACC,1499,0.6440403,0.8439561,9.76954
ACC,1509,0.641646,0.8762778,9.752781
ACC,1519,0.6691794,0.89184016,9.776723
ACC,1530,0.7206547,0.89064306,9.763555
ACC,1539,0.6931214,0.8403648,9.712079
ACC,1549,0.7086837,0.90021986,9.721656
ACC,1559,0.6859388,0.90979666,9.694122
ACC,1569,0.6739678,0.8571242,9.712079
ACC,1579,0.7038953,0.8655039,9.7479925
ACC,1589,0.7326257,0.8571242,9.661801
ACC,1599,0.6392518,0.81522566,9.715671
ACC,1609,0.61171854,0.79726917,9.7863
ACC,1619,0.6991069,0.842759,9.776723
ACC,1629,0.7098808,0.89303726,9.783905
ACC,1639,0.7182605,0.91458505,9.69532
ACC,1650,0.7074866,0.94810385,9.653421
ACC,1659,0.6787562,0.9552865,9.582792
ACC,1669,0.6871359,0.93134445,9.472659
ACC,1679,0.6835446,0.91937345,9.445126
ACC,1689,0.7134721,0.93014735,9.593566
ACC,1699,0.664391,0.91458505,9.773131
ACC,1709,0.6452374,0.8690952,9.848549
ACC,1719,0.6368576,0.85473,9.807847
ACC,1729,0.60333884,0.8607155,9.762358
ACC,1739,0.60333884,0.8571242,9.720459
ACC,1749,0.62488663,0.8810662,9.673772
ACC,1759,0.6619968,0.8846575,9.576807
ACC,1769,0.6536171,0.8714894,9.600749
ACC,1779,0.61650693,0.8738836,9.606734
ACC,1789,0.62009823,0.8619126,9.6845455
ACC,1799,0.62368953,0.8559271,9.725247
ACC,1809,0.62728083,0.8331822,9.744401
ACC,1819,0.62967503,0.79607207,9.755175
ACC,1829,0.6440403,0.80325466,9.821015
ACC,1839,0.6392518,0.80325466,9.7803135
ACC,1849,0.6619968,0.82001406,9.750386
ACC,1859,0.6392518,0.8331822,9.757569
ACC,1869,0.62847793,0.8511387,9.7563715
ACC,1879,0.6428431,0.82599956,9.688137
ACC,1889,0.61650693,0.80924016,9.738416
ACC,1899,0.62967503,0.80804306,9.714474
ACC,1909,0.6655881,0.81283146,9.689334
ACC,1919,0.6991069,0.82360536,9.762358
ACC,1929,0.7422025,0.8487445,9.859323
ACC,1939,0.7290344,0.8798691,9.805453
ACC,1949,0.6991069,0.90979666,9.707291
ACC,1959,0.6655881,0.91458505,9.647436
ACC,1969,0.6512229,0.90620536,9.713276
ACC,1979,0.6476316,0.89543146,9.667787
ACC,1989,0.6631939,0.8870517,9.715671
ACC,1999,0.6967127,0.8882488,9.788693
ACC,2010,0.688333,0.89184016,9.76116
ACC,2020,0.6536171,0.8810662,9.738416
ACC,2029,0.6572084,0.90859956,9.696517
ACC,2039,0.6655881,0.92416185,9.609129
ACC,2049,0.62847793,0.91219085,9.633071
ACC,2059,0.6859388,0.8846575,9.652225
ACC,2069,0.6787562,0.878672,9.673772
ACC,2079,0.664391,0.8487445,9.758766
ACC,2089,0.6607997,0.8355764,9.764751
ACC,2099,0.6967127,0.82480246,9.765948
ACC,2110,0.6344634,0.8499416,9.7084875
ACC,2119,0.61650693,0.8403648,9.758766
ACC,2129,0.60094464,0.8319851,9.720459
ACC,2139,0.61890113,0.8559271,9.677363
ACC,2149,0.62009823,0.8535329,9.8042555
ACC,2159,0.6619968,0.8343793,9.757569
ACC,2170,0.6428431,0.8511387,9.683349
ACC,2180,0.62009823,0.8439561,9.680955
ACC,2189,0.62009823,0.82719666,9.713276
ACC,2199,0.61650693,0.81881696,9.696517
ACC,2209,0.6344634,0.8511387,9.694122
ACC,2219,0.6464345,0.842759,9.742006
ACC,2229,0.6787562,0.8511387,9.767146
ACC,2240,0.6835446,0.8559271,9.703699
ACC,2249,0.6548142,0.8655039,9.733627
ACC,2259,0.6667852,0.8762778,9.716867
ACC,2269,0.6536171,0.89423436,9.730036
ACC,2279,0.6536171,0.90141696,9.768343
ACC,2289,0.6619968,0.92416185,9.68694
ACC,2299,0.664391,0.89423436,9.67018
ACC,2309,0.6607997,0.90979666,9.64145
ACC,2319,0.6596026,0.89543146,9.643845
ACC,2329,0.63206923,0.8858546,9.627085
ACC,2339,0.6560113,0.8726865,9.667787
ACC,2349,0.6895301,0.8499416,9.7324295
ACC,2359,0.6596026,0.8726865,9.714474
ACC,2369,0.6392518,0.8535329,9.709685
ACC,2379,0.6560113,0.8499416,9.694122
ACC,2389,0.6548142,0.8655039,9.690532
ACC,2399,0.6464345,0.8583213,9.698911
ACC,2409,0.6584055,0.878672,9.667787
ACC,2420,0.6464345,0.8774749,9.691729
ACC,2429,0.6584055,0.8834604,9.698911
ACC,2439,0.664391,0.878672,9.706094
ACC,2450,0.6464345,0.85473,9.66659
ACC,2460,0.62249243,0.8571242,9.701305
ACC,2469,0.6703765,0.8331822,9.67018
ACC,2479,0.6631939,0.8319851,9.704897
ACC,2489,0.6619968,0.85473,9.712079
ACC,2499,0.6895301,0.8822633,9.805453
ACC,2509,0.7182605,0.8738836,9.752781
ACC,2519,0.6607997,0.8810662,9.660604
ACC,2529,0.6500258,0.878672,9.629479
ACC,2539,0.6536171,0.90500826,9.67856
ACC,2549,0.6332663,0.8822633,9.654618
ACC,2559,0.6572084,0.89543146,9.690532
ACC,2569,0.6655881,0.89303726,9.722853
ACC,2579,0.6811504,0.89423436,9.734824
ACC,2589,0.6607997,0.89184016,9.745598
ACC,2599,0.6811504,0.8738836,9.725247
ACC,2609,0.688333,0.8678981,9.716867
ACC,2619,0.6703765,0.8655039,9.716867
ACC,2629,0.700304,0.8738836,9.733627
ACC,2639,0.70509243,0.8583213,9.730036
ACC,2649,0.6691794,0.8331822,9.643845
ACC,2659,0.61171854,0.82599956,9.714474
ACC,2669,0.61291564,0.8391677,9.679757
ACC,2679,0.6512229,0.82719666,9.701305
ACC,2689,0.6584055,0.81283146,9.739613
ACC,2699,0.65242,0.82360536,9.720459
ACC,2709,0.6380547,0.80445176,9.755175
ACC,2719,0.6392518,0.81522566,9.7324295
ACC,2729,0.6739678,0.8571242,9.734824
ACC,2739,0.6607997,0.8523358,9.677363
ACC,2749,0.62249243,0.8475474,9.755175
ACC,2759,0.63206923,0.8463503,9.824607
ACC,2769,0.6631939,0.8655039,9.767146
ACC,2779,0.62967503,0.8643068,9.721656
ACC,2789,0.6464345,0.8535329,9.67856
ACC,2799,0.641646,0.8571242,9.639056
ACC,2809,0.6727707,0.866701,9.657013
ACC,2819,0.6619968,0.8858546,9.698911
ACC,2829,0.61770403,0.8810662,9.704897
ACC,2839,0.61890113,0.89782566,9.633071
ACC,2849,0.5674258,0.89064306,9.583989
ACC,2859,0.60333884,0.8738836,9.619903
ACC,2869,0.6452374,0.8535329,9.6845455
ACC,2879,0.62129533,0.8535329,9.661801
ACC,2889,0.6368576,0.8643068,9.6845455
ACC,2900,0.7062895,0.8583213,9.714474
ACC,2909,0.65242,0.8451532,9.707291
ACC,2919,0.6859388,0.82599956,9.753978
ACC,2929,0.6811504,0.8463503,9.736021
ACC,2940,0.6596026,0.8415619,9.770737
ACC,2949,0.700304,0.8798691,9.753978
ACC,2959,0.6943185,0.8714894,9.80665
ACC,2969,0.688333,0.8631097,9.768343
ACC,2979,0.676362,0.88944596,9.758766
ACC,2989,0.6751649,0.90381116,9.688137
ACC,2999,0.664391,0.8762778,9.603143
ACC,3009,0.6859388,0.8690952,9.6845455
ACC,3019,0.6847417,0.8619126,9.662998
ACC,3029,0.6548142,0.8690952,9.749189
ACC,3039,0.641646,0.8798691,9.740809
ACC,3049,0.6560113,0.90021986,9.734824
ACC,3059,0.6631939,0.8702923,9.720459
ACC,3069,0.6859388,0.8559271,9.665392
ACC,3079,0.6667852,0.8415619,9.636662
ACC,3089,0.6452374,0.8714894,9.704897
ACC,3099,0.60693014,0.8487445,9.7803135
ACC,3109,0.6344634,0.8559271,9.746795
ACC,3119,0.65242,0.8858546,9.749189
ACC,3129,0.6464345,0.8714894,9.6845455
ACC,3139,0.61890113,0.8655039,9.67856
ACC,3149,0.59495914,0.8583213,9.659407
ACC,3159,0.5758055,0.8678981,9.667787
ACC,3169,0.65242,0.8846575,9.652225
ACC,3179,0.6476316,0.8702923,9.728839
ACC,3189,0.6787562,0.8643068,9.696517
ACC,3199,0.700304,0.8846575,9.770737
ACC,3210,0.6715736,0.8690952,9.743204
ACC,3219,0.6955156,0.85473,9.720459
ACC,3229,0.6835446,0.8714894,9.680955
ACC,3239,0.6895301,0.8607155,9.714474
ACC,3249,0.7098808,0.8834604,9.774328
ACC,3259,0.6679823,0.8762778,9.770737
ACC,3269,0.6607997,0.8475474,9.783905
ACC,3279,0.641646,0.8535329,9.764751
ACC,3289,0.6703765,0.8487445,9.751583
ACC,3299,0.6667852,0.8391677,9.67018
ACC,3309,0.6596026,0.8535329,9.68694
ACC,3319,0.6739678,0.8607155,9.759963
ACC,3329,0.6679823,0.8678981,9.696517
ACC,3339,0.6464345,0.8798691,9.725247
ACC,3349,0.61890113,0.8643068,9.637859
ACC,3359,0.6775591,0.8655039,9.624691
ACC,3370,0.7134721,0.8607155,9.639056
ACC,3379,0.7098808,0.8583213,9.637859
ACC,3389,0.7074866,0.8571242,9.646238
ACC,3399,0.62129533,0.8499416,9.647436
ACC,3410,0.62368953,0.8439561,9.65821
ACC,3419,0.62249243,0.8571242,9.677363
ACC,3429,0.61411273,0.8702923,9.718064
ACC,3439,0.6428431,0.8499416,9.742006
ACC,3450,0.6631939,0.8403648,9.844957
ACC,3459,0.6811504,0.8774749,9.751583
ACC,3470,0.6907272,0.8834604,9.726444
ACC,3479,0.6811504,0.8834604,9.67856
ACC,3489,0.6368576,0.89064306,9.696517
ACC,3499,0.62009823,0.8726865,9.594764
ACC,3510,0.6847417,0.8583213,9.68694
ACC,3519,0.6536171,0.8451532,9.688137
ACC,3529,0.6655881,0.8403648,9.749189
ACC,3539,0.6751649,0.8319851,9.738416
ACC,3549,0.7074866,0.8319851,9.79827
ACC,3559,0.6584055,0.8403648,9.763555
ACC,3569,0.6799533,0.8331822,9.703699
ACC,3579,0.6596026,0.8391677,9.714474
ACC,3589,0.6703765,0.8415619,9.657013
ACC,3599,0.641646,0.8319851,9.618706
ACC,3609,0.6775591,0.8355764,9.634268
ACC,3619,0.7134721,0.8499416,9.637859
ACC,3629,0.6787562,0.8511387,9.68694
ACC,3639,0.6691794,0.8535329,9.718064
ACC,3649,0.6512229,0.8619126,9.636662
ACC,3659,0.6811504,0.8655039,9.67856
ACC,3669,0.6476316,0.85473,9.750386
ACC,3679,0.6512229,0.8738836,9.718064
ACC,3689,0.6679823,0.8571242,9.739613
ACC,3699,0.6775591,0.8523358,9.817424
ACC,3709,0.6667852,0.8331822,9.770737
ACC,3719,0.6488287,0.8559271,9.793482
ACC,3729,0.6775591,0.8511387,9.722853
ACC,3739,0.6380547,0.8631097,9.730036
ACC,3749,0.62608373,0.8750807,9.76116
ACC,3759,0.65242,0.8798691,9.66659
ACC,3769,0.6859388,0.8702923,9.660604
ACC,3779,0.6931214,0.8439561,9.689334
ACC,3789,0.6596026,0.8583213,9.726444
ACC,3799,0.6584055,0.8571242,9.8198185
ACC,3809,0.6464345,0.8487445,9.7719345
ACC,3819,0.61411273,0.8762778,9.740809
ACC,3829,0.59376204,0.88944596,9.710882
ACC,3839,0.61052144,0.878672,9.726444
ACC,3849,0.6536171,0.90500826,9.725247
ACC,3859,0.62847793,0.88944596,9.706094
ACC,3869,0.6895301,0.8846575,9.680955
ACC,3879,0.6871359,0.8631097,9.677363
ACC,3889,0.6931214,0.8595184,9.672575
ACC,3899,0.6619968,0.8631097,9.643845
ACC,3909,0.6931214,0.8607155,9.637859
ACC,3919,0.6548142,0.8499416,9.627085
ACC,3929,0.6596026,0.842759,9.7240505
ACC,3939,0.6560113,0.8295909,9.7324295
ACC,3949,0.6619968,0.8283938,9.764751
ACC,3959,0.62368953,0.82240826,9.76116
ACC,3969,0.6835446,0.8403648,9.7719345
ACC,3979,0.6404489,0.8391677,9.811439
ACC,3989,0.6655881,0.8499416,9.768343
ACC,3999,0.6715736,0.8678981,9.785102
ACC,4009,0.6619968,0.8702923,9.722853
ACC,4019,0.6739678,0.8762778,9.702502
ACC,4029,0.6536171,0.8643068,9.714474
ACC,4039,0.6727707,0.8559271,9.682152
ACC,4049,0.6512229,0.8391677,9.629479
ACC,4059,0.65242,0.8439561,9.615114
ACC,4069,0.62608373,0.82719666,9.640253
ACC,4079,0.6596026,0.8343793,9.643845
ACC,4089,0.6703765,0.8343793,9.643845
ACC,4099,0.6667852,0.8571242,9.709685
ACC,4109,0.688333,0.8619126,9.67018
ACC,4119,0.6380547,0.8607155,9.622296
ACC,4129,0.62967503,0.8631097,9.664195
ACC,4139,0.62249243,0.8762778,9.707291
ACC,4149,0.6823475,0.89662856,9.758766
ACC,4159,0.6835446,0.91219085,9.720459
ACC,4169,0.6667852,0.89662856,9.775525
ACC,4179,0.6631939,0.8643068,9.713276
ACC,4189,0.6667852,0.8702923,9.659407
ACC,4199,0.63206923,0.8726865,9.706094
ACC,4209,0.63206923,0.8655039,9.746795
ACC,4219,0.6368576,0.8762778,9.787497
ACC,4229,0.6715736,0.8750807,9.69532
ACC,4239,0.6775591,0.8774749,9.67856
ACC,4249,0.6703765,0.8846575,9.792285
ACC,4259,0.65242,0.8750807,9.774328
ACC,4269,0.61770403,0.8415619,9.751583
ACC,4279,0.60693014,0.8511387,9.719262
ACC,4289,0.581791,0.8319851,9.736021
ACC,4300,0.60932434,0.81522566,9.680955
ACC,4309,0.6464345,0.81761986,9.734824
ACC,4319,0.6476316,0.81522566,9.727641
ACC,4329,0.6548142,0.830788,9.704897
ACC,4339,0.6428431,0.8499416,9.64983
ACC,4349,0.70509243,0.8523358,9.636662
ACC,4359,0.7074866,0.8619126,9.624691
ACC,4369,0.7230489,0.8631097,9.617508
ACC,4379,0.6907272,0.8607155,9.700109
ACC,4389,0.6691794,0.8523358,9.753978
ACC,4399,0.6440403,0.8595184,9.689334
ACC,4409,0.61890113,0.866701,9.688137
ACC,4419,0.6619968,0.8738836,9.701305
ACC,4429,0.6619968,0.8822633,9.700109
ACC,4439,0.6344634,0.89303726,9.671378
ACC,4449,0.6572084,0.8774749,9.635465
ACC,4459,0.6799533,0.8834604,9.636662
ACC,4469,0.664391,0.8702923,9.639056
ACC,4479,0.6464345,0.8750807,9.65821
ACC,4489,0.641646,0.8487445,9.703699
ACC,4499,0.6631939,0.8607155,9.727641
ACC,4509,0.6667852,0.8355764,9.722853
ACC,4519,0.7230489,0.8559271,9.8042555
ACC,4529,0.6943185,0.85473,9.76116
ACC,4539,0.6655881,0.8463503,9.745598
ACC,4549,0.6751649,0.8535329,9.770737
ACC,4559,0.6787562,0.8595184,9.76116
ACC,4569,0.6536171,0.82599956,9.672575
ACC,4579,0.6811504,0.81761986,9.722853
ACC,4589,0.6584055,0.830788,9.737218
ACC,4599,0.6404489,0.82719666,9.746795
ACC,4609,0.676362,0.842759,9.707291
ACC,4619,0.6536171,0.8655039,9.66659
ACC,4629,0.6440403,0.8750807,9.701305
ACC,4639,0.6500258,0.8631097,9.753978
ACC,4649,0.62368953,0.8726865,9.721656
ACC,4660,0.6380547,0.8678981,9.750386
ACC,4670,0.61291564,0.8643068,9.668983
ACC,4679,0.63087213,0.8726865,9.709685
ACC,4689,0.6619968,0.8583213,9.779117
ACC,4699,0.6847417,0.8643068,9.725247
ACC,4709,0.6596026,0.8559271,9.757569
ACC,4719,0.61171854,0.82719666,9.694122
ACC,4729,0.6404489,0.8475474,9.65821
ACC,4739,0.6440403,0.8559271,9.64983
ACC,4749,0.6607997,0.8619126,9.640253
ACC,4759,0.6799533,0.8415619,9.715671
ACC,4769,0.62847793,0.8379706,9.685743
ACC,4779,0.61890113,0.8583213,9.722853
ACC,4789,0.61770403,0.8475474,9.722853
ACC,4799,0.59615624,0.8607155,9.696517
ACC,4809,0.6404489,0.8355764,9.700109
ACC,4819,0.61770403,0.8295909,9.706094
ACC,4829,0.6536171,0.82719666,9.702502
ACC,4839,0.6691794,0.8403648,9.797073
ACC,4849,0.6655881,0.8571242,9.7324295
ACC,4859,0.6572084,0.8774749,9.721656
ACC,4869,0.6488287,0.90021986,9.677363
ACC,4879,0.6739678,0.8750807,9.697714
ACC,4889,0.664391,0.8607155,9.651027
ACC,4899,0.6655881,0.8499416,9.629479
ACC,4909,0.6751649,0.8367735,9.710882
ACC,4919,0.6907272,0.8343793,9.841366
ACC,4929,0.6727707,0.8583213,9.816227
ACC,4939,0.62967503,0.866701,9.813833
ACC,4949,0.6751649,0.8619126,9.714474
ACC,4959,0.6560113,0.85473,9.683349
ACC,4969,0.60812724,0.8415619,9.635465
ACC,4980,0.6332663,0.8487445,9.661801
ACC,4989,0.62608373,0.8571242,9.67018
ACC,4999,0.62608373,0.8463503,9.676167
ACC,5009,0.6631939,0.8511387,9.682152
ACC,5019,0.6703765,0.8571242,9.700109
ACC,5029,0.6679823,0.8523358,9.726444
ACC,5039,0.6500258,0.8702923,9.749189
ACC,5049,0.6655881,0.8726865,9.645041
ACC,5059,0.6715736,0.8643068,9.685743
ACC,5069,0.62728083,0.8487445,9.639056
ACC,5079,0.62608373,0.8511387,9.691729
ACC,5089,0.60453594,0.8571242,9.740809
ACC,5099,0.62967503,0.8655039,9.703699
ACC,5110,0.6667852,0.8619126,9.660604
ACC,5119,0.6991069,0.8774749,9.648633
ACC,5130,0.6943185,0.8702923,9.698911
ACC,5139,0.6931214,0.8690952,9.680955
ACC,5149,0.6667852,0.8714894,9.688137
ACC,5159,0.6667852,0.8738836,9.731233
ACC,5169,0.60214174,0.8583213,9.683349
ACC,5179,0.60693014,0.8607155,9.714474
ACC,5189,0.60214174,0.8678981,9.78989
ACC,5199,0.62368953,0.85473,9.737218
ACC,5209,0.65242,0.8319851,9.744401
ACC,5219,0.7110779,0.8367735,9.77792
ACC,5230,0.6955156,0.8391677,9.728839
ACC,5239,0.6572084,0.8403648,9.689334
ACC,5249,0.62728083,0.8463503,9.696517
ACC,5259,0.6512229,0.842759,9.700109
ACC,5270,0.6919243,0.8319851,9.706094
ACC,5279,0.6703765,0.842759,9.713276
ACC,5289,0.6512229,0.8367735,9.765948
ACC,5299,0.6619968,0.8283938,9.712079
ACC,5309,0.6476316,0.80445176,9.758766
ACC,5319,0.62129533,0.81761986,9.713276
ACC,5329,0.60693014,0.8523358,9.750386
ACC,5339,0.59136784,0.8631097,9.7563715
ACC,5349,0.6584055,0.8595184,9.757569
ACC,5360,0.6715736,0.8678981,9.698911
ACC,5369,0.6488287,0.8451532,9.6845455
ACC,5379,0.6727707,0.842759,9.773131
ACC,5389,0.6476316,0.8295909,9.768343
ACC,5399,0.61650693,0.8415619,9.79827
ACC,5409,0.60573304,0.8535329,9.743204
ACC,5419,0.62249243,0.8643068,9.713276
ACC,5429,0.6356605,0.8583213,9.668983
ACC,5440,0.6332663,0.8463503,9.703699
ACC,5449,0.6392518,0.8475474,9.688137
ACC,5459,0.6428431,0.8619126,9.722853
ACC,5469,0.61890113,0.8415619,9.667787
ACC,5479,0.6404489,0.8367735,9.710882
ACC,5489,0.6572084,0.8535329,9.722853
ACC,5499,0.6811504,0.8643068,9.713276
ACC,5510,0.6847417,0.878672,9.753978
ACC,5519,0.7146692,0.89303726,9.773131
ACC,5530,0.7110779,0.878672,9.728839
ACC,5540,0.6823475,0.89662856,9.740809
ACC,5549,0.6943185,0.8619126,9.728839
ACC,5560,0.7158663,0.8439561,9.737218
ACC,5569,0.7230489,0.8619126,9.755175
ACC,5579,0.7134721,0.85473,9.752781
ACC,5589,0.6703765,0.878672,9.775525
ACC,5599,0.6596026,0.8810662,9.749189
ACC,5609,0.6775591,0.878672,9.674969
ACC,5619,0.6823475,0.8690952,9.677363
ACC,5629,0.6775591,0.8559271,9.704897
ACC,5639,0.6931214,0.8451532,9.668983
ACC,5649,0.7062895,0.8331822,9.696517
ACC,5659,0.6691794,0.85473,9.788693
ACC,5669,0.6560113,0.8726865,9.847352
ACC,5679,0.6440403,0.89902276,9.81503
ACC,5689,0.60214174,0.89064306,9.714474
ACC,5699,0.59017074,0.8738836,9.700109
ACC,5709,0.61530983,0.8714894,9.659407
ACC,5719,0.63206923,0.8655039,9.716867
ACC,5729,0.6380547,0.8283938,9.731233
ACC,5739,0.6548142,0.80325466,9.736021
ACC,5749,0.62249243,0.8367735,9.755175
ACC,5759,0.60812724,0.8439561,9.791088
ACC,5769,0.6440403,0.8499416,9.803059
ACC,5779,0.6476316,0.8810662,9.700109
ACC,5789,0.6811504,0.8655039,9.721656
ACC,5799,0.6943185,0.8583213,9.667787
ACC,5809,0.6536171,0.8403648,9.714474
ACC,5819,0.61530983,0.8343793,9.730036
ACC,5829,0.62249243,0.8439561,9.767146
ACC,5839,0.62368953,0.8415619,9.757569
ACC,5849,0.59855044,0.8714894,9.702502
ACC,5859,0.61411273,0.8750807,9.742006
ACC,5869,0.62967503,0.8834604,9.7479925
ACC,5879,0.664391,0.8750807,9.707291
